,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
22,2016-08-15-2016-09-11 報酬率:-0.69% 本金:1557814.538999999,,2015-02-05,1.0177843676620077,-0.36052275310707316,3105,83.0,34.35,41.0,33.75,41.0,2015-02-11,2015-03-11,19.359534206695784
23,2016-09-11-2016-10-11 報酬率:4.84% 本金:1626832.9389999988,,2015-02-06,1.0161738660733344,-0.5181883073239524,8182,83.0,18.6,18.25,18.05,19.15,2015-02-11,2015-03-11,-1.8817204301075363
24,2016-10-11-2016-11-15 報酬率:-4.06% 本金:1566580.508999999,,2015-02-09,1.0076539958113222,-1.3522701090206257,2010,83.0,11.55,11.65,11.5,11.7,2015-02-11,2015-03-11,0.8658008658008587
25,2016-11-15-2016-12-11 報酬率:5.32% 本金:1644470.6289999988,,2015-02-10,1.0075515571003444,-1.3622986965446393,2428,83.0,46.4,47.45,45.9,48.1,2015-02-11,2015-03-11,2.2629310344827624
26,2016-12-11-2017-01-11 報酬率:0.35% 本金:1649746.8789999988,,2015-02-11,1.0077772740476538,-1.3402013649778999,2383,83.0,43.7,49.7,43.7,49.7,2015-02-11,2015-03-11,13.729977116704806
27,2017-01-11-2017-02-11 報酬率:7.21% 本金:1759933.703999999,,2015-02-12,1.0084285991979665,-1.276437664574459,6261,83.0,64.5,68.4,64.5,68.4,2015-02-11,2015-03-11,6.046511627906992
28,2017-02-11-2017-03-11 報酬率:2.24% 本金:1796611.463999999,,2015-02-13,1.0063929974852914,-1.4757198474986688,2449,82.0,26.6,29.3,26.45,29.6,2015-02-11,2015-03-11,10.15037593984962
29,2017-03-11-2017-04-01 報酬率:0.98% 本金:1813272.443999999,,2015-02-24,1.0283468745619206,0.0,2597,82.0,64.3,67.0,64.3,68.2,2015-02-11,2015-03-11,4.199066874028001
30,2017-04-01-2017-04-11 報酬率:1.02% 本金:1830685.883999999,,2015-02-25,1.0327429593916269,0.0,2915,86.0,65.2,67.7,65.2,68.5,2015-03-11,2015-04-01,3.834355828220848
31,2017-04-11-2017-05-16 報酬率:-0.36% 本金:1824637.3439999989,,2015-02-26,1.0302598361999635,-0.24043961462841823,9943,85.0,41.2,42.85,41.2,44.2,2015-03-11,2015-04-01,4.0048543689320315
32,2017-05-16-2017-06-11 報酬率:2.78% 本金:1868254.153999999,,2015-03-02,1.0271860311446745,-0.5380746677010273,2542,82.0,66.0,74.2,66.0,74.2,2015-03-11,2015-04-01,12.424242424242426
33,2017-06-11-2017-07-11 報酬率:-1.64% 本金:1842057.285999999,,2015-03-03,1.0398491690012333,0.0,3105,81.0,41.0,40.8,38.2,43.5,2015-03-11,2015-04-01,-0.487804878048792
34,2017-07-11-2017-08-15 報酬率:0.52% 本金:1850581.229999999,,2015-03-04,1.0398860334140487,0.0,2455,81.0,38.7,38.1,36.9,40.7,2015-03-11,2015-04-01,-1.5503875968992276
35,2017-08-15-2017-09-11 報酬率:12.18% 本金:2049011.6999999988,,2015-03-05,1.056153310631911,0.0,1535,81.0,69.0,76.3,69.0,77.5,2015-03-11,2015-04-01,10.579710144927535
36,2017-09-11-2017-10-11 報酬率:-0.05% 本金:2048049.9999999988,,2015-03-06,1.0629374193284065,0.0,2908,79.0,20.35,20.8,20.35,21.0,2015-03-11,2015-04-01,2.211302211302213
37,2017-10-11-2017-11-15 報酬率:-1.22% 本金:2025320.1799999988,,2015-03-09,1.060133772552989,-0.2637640489869031,3264,78.0,27.9,30.35,27.8,30.7,2015-03-11,2015-04-01,8.781362007168457
38,2017-11-15-2017-12-11 報酬率:3.66% 本金:2091028.1599999988,,2015-03-10,1.0656987126794415,0.0,2428,78.0,47.45,45.8,45.5,48.4,2015-03-11,2015-04-01,-3.4773445732349972
39,2017-12-11-2018-01-11 報酬率:6.08% 本金:2206660.6399999987,,2015-03-11,1.0679358423465675,0.0,2449,77.0,29.3,27.95,27.85,29.85,2015-03-11,2015-04-01,-4.607508532423211
40,2018-01-11-2018-02-11 報酬率:-7.7% 本金:2055328.6899999988,,2015-03-12,1.0619500259327304,-0.5605033726262532,9943,83.0,42.85,43.55,42.85,43.9,2015-04-01,2015-04-10,1.6336056009334854
41,2018-02-11-2018-03-11 報酬率:7.72% 本金:2195686.009999999,,2015-03-13,1.0749670593258767,0.0,3005,82.0,19.2,19.05,19.05,19.7,2015-04-01,2015-04-10,-0.7812499999999889
42,2018-03-11-2018-04-01 報酬率:1.45% 本金:2224409.7849999988,,2015-03-16,1.0857918398300763,0.0,2548,81.0,63.5,67.0,63.5,67.6,2015-04-01,2015-04-10,5.5118110236220375
43,2018-04-01-2018-04-11 報酬率:-0.33% 本金:2217812.919999999,,2015-03-17,1.0835288515564232,-0.20841824285650068,1532,80.0,30.8,31.65,30.7,31.65,2015-04-01,2015-04-10,2.759740259740262
44,2018-04-11-2018-05-16 報酬率:-1.59% 本金:2185641.654999999,,2015-03-18,1.0883047549670182,0.0,3607,80.0,73.5,78.9,73.5,80.0,2015-04-01,2015-04-10,7.346938775510203
45,2018-05-16-2018-06-11 報酬率:4.3% 本金:2272398.4549999987,,2015-03-19,1.1012159727231399,0.0,1583,79.0,89.4,91.2,88.5,91.3,2015-04-01,2015-04-10,2.0134228187919323
46,2018-06-11-2018-07-11 報酬率:-7.08% 本金:2124883.114999999,,2015-03-20,1.1128766805987518,0.0,8131,79.0,23.05,24.1,23.05,25.0,2015-04-01,2015-04-10,4.5553145336225676
47,2018-07-11-2018-08-15 報酬率:-0.79% 本金:2109890.8899999987,,2015-03-23,1.1032725174141755,-0.8630033634462575,2911,78.0,16.5,17.1,16.45,17.1,2015-04-01,2015-04-10,3.6363636363636376
48,2018-08-15-2018-09-11 報酬率:-0.04% 本金:2109112.029999999,,2015-03-24,1.0995219450402929,-1.200019354460169,5522,78.0,36.2,36.4,35.85,36.4,2015-04-01,2015-04-10,0.5524861878452914
49,2018-09-11-2018-10-11 報酬率:-9.76% 本金:1922715.5499999989,,2015-03-25,1.0955289238094872,-1.5588211247207662,3376,78.0,82.6,80.5,80.5,84.3,2015-04-01,2015-04-10,-2.5423728813559254
50,2018-10-11-2018-11-15 報酬率:0.66% 本金:1934437.1499999987,,2015-03-26,1.103692899995949,-0.8252289550951586,3005,87.0,19.4,19.55,18.3,19.7,2015-04-13,2015-05-15,0.7731958762886793
51,2018-11-15-2018-12-11 報酬率:3.51% 本金:1995233.8599999985,,2015-03-27,1.093759114705854,-1.717851243195434,1532,85.0,32.0,30.1,30.1,32.4,2015-04-13,2015-05-15,-5.937499999999996
52,2018-12-11-2019-01-11 報酬率:0.68% 本金:2007428.6399999983,,2015-03-30,1.1047908612355617,-0.726569215093964,3607,85.0,78.2,71.2,71.2,79.3,2015-04-13,2015-05-15,-8.951406649616366
53,2019-01-11-2019-02-11 報酬率:9.04% 本金:2177222.4399999985,,2015-03-31,1.1162230781441838,0.0,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
54,2019-02-11-2019-03-11 報酬率:4.53% 本金:2270483.8149999985,,2015-04-01,1.1018030582686011,-1.2918582457152827,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
55,2019-03-11-2019-04-01 報酬率:5.21% 本金:2380081.3749999986,,2015-04-02,1.1096808486354242,-0.5861041253184429,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
56,2019-04-01-2019-04-11 報酬率:3.1% 本金:2450570.724999998,,2015-04-07,1.125383301088123,0.0,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
57,2019-04-11-2019-05-16 報酬率:-0.74% 本金:2434054.2949999985,,2015-04-08,1.1283938472104977,0.0,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
58,2019-05-16-2019-06-11 報酬率:2.7% 本金:2495155.2949999985,,2015-04-09,1.1292064735697094,0.0,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:2.87% 本金:2562430.9649999985,,2015-04-13,1.129002234623703,-0.018086944308848274,5009,81.0,22.25,22.95,21.75,23.5,2015-04-13,2015-05-15,3.146067415730336
60,2019-07-11-2019-08-15 報酬率:-1.57% 本金:2525018.6499999985,,2015-04-14,1.1305248011441913,0.0,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:10.91% 本金:2785515.6289999983,,2015-04-15,1.1193577101390348,-0.9877793918235511,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
62,2019-09-11-2019-10-11 報酬率:0.2% 本金:2790826.428999998,,2015-04-16,1.1204003997562482,-0.895548808632618,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
63,2019-10-11-2019-11-15 報酬率:8.2% 本金:3005830.428999998,,2015-04-17,1.121616080288427,-0.7880164014754887,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
64,2019-11-15-2019-12-11 報酬率:1.38% 本金:3044773.3389999983,,2015-04-20,1.1169334468918568,-1.202216372305931,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
65,2019-12-11-2020-01-11 報酬率:-0.63% 本金:3026433.9129999983,,2015-04-21,1.1008003122609424,-2.6292646435677525,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
66,2020-01-11-2020-02-11 報酬率:-6.08% 本金:2850934.7129999986,,2015-04-22,1.1123619268966949,-1.6065878633634512,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:2862310.1479999986,,2015-04-23,1.1261156466043074,-0.3900095367586287,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
68,2020-03-11-2020-04-01 報酬率:-10.9% 本金:2587379.4479999985,,2015-04-24,1.1248109760257088,-0.5054135135027171,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
69,2020-04-01-2020-04-11 報酬率:8.89% 本金:2810651.7979999986,,2015-04-27,1.1247728826339778,-0.5087830452186526,9924,83.0,39.1,40.65,39.1,45.1,2015-05-18,2015-06-11,3.9641943734015195
70,2020-04-11-2020-05-16 報酬率:14.47% 本金:3204423.907999999,,2015-04-28,1.1293438566288851,-0.10445985033773475,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:2.26% 本金:3270622.0199999986,,2015-04-29,1.1194213058933211,-0.9821540615148394,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:6.62% 本金:3476246.501999999,,2015-04-30,1.129274017635127,-0.11063742323904613,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:1.62% 本金:3530403.911999999,,2015-05-04,1.1317866659470284,0.0,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:5.19% 本金:3703526.741999999,,2015-05-05,1.136045275766327,0.0,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
75,2020-09-11-2020-10-11 報酬率:0.74% 本金:3729998.7619999996,,2015-05-06,1.1397530183838025,0.0,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:3784120.7769999993,,2015-05-07,1.134503472905726,-0.46058623170136537,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:9.99% 本金:4142766.772,,2015-05-08,1.130365570404494,-0.8236387908513887,2383,82.0,49.35,61.4,46.1,64.9,2015-06-11,2015-07-09,24.41742654508612
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:4321172.541999999,,2015-05-11,1.1092319176422154,-2.677869700653812,9943,82.0,58.5,54.5,54.5,61.9,2015-06-11,2015-07-09,-6.8376068376068355
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:4419552.641999999,,2015-05-12,1.1141758153700316,-2.2441004850366597,1454,82.0,11.2,11.8,11.2,14.0,2015-06-11,2015-07-09,5.35714285714286
80,2021-02-11-2021-03-11 報酬率:8.47% 本金:4777168.7469999995,,2015-05-13,1.1204903567046949,-1.6900733201323348,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:7.07% 本金:5098252.796999999,,2015-05-14,1.1227351912313894,-1.4931153397202412,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:5447646.647,,2015-05-18,1.1250922626431057,-1.2863098850561583,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
83,2021-04-11-2021-05-16 報酬率:-6.07% 本金:5127311.502,,2015-05-19,1.1476296139184246,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:15.61% 本金:5860583.447,,2015-05-20,1.1610579776516532,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:6.72% 本金:6227172.886999999,,2015-05-21,1.1442309148695433,-1.4492870387182721,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-5.22% 本金:5933892.406999999,,2015-05-22,1.1531258848246309,-0.6831780134757603,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
87,2021-08-15-2021-09-11 報酬率:1.81% 本金:6035695.856999999,,2015-05-25,1.164092049118706,0.0,2414,83.0,18.0,15.75,15.35,18.25,2015-07-13,2015-08-14,-12.5
88,2021-09-11-2021-10-11 報酬率:-4.31% 本金:5784252.611999999,,2015-05-26,1.1644863667308514,0.0,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
89,2021-10-11-2021-11-15 報酬率:13.65% 本金:6544584.912,,2015-05-27,1.1843284257238647,0.0,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
90,2021-11-15-2021-12-11 報酬率:1.77% 本金:6655822.3319999995,,2015-05-28,1.1906472449430612,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
91,2021-12-11-2022-01-11 報酬率:-0.04% 本金:6653256.652,,2015-05-29,1.2030746834027497,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
92,2022-01-11-2022-02-11 報酬率:2.79% 本金:6828189.652,,2015-06-01,1.2159549732491075,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:0.86% 本金:6884402.261999999,,2015-06-02,1.2178575533152012,0.0,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
94,2022-03-11-2022-04-01 報酬率:2.99% 本金:7080973.8319999995,,2015-06-03,1.207383842216762,-0.8600111786413844,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
95,2022-04-01-2022-04-11 報酬率:-3.68% 本金:6828003.272,,2015-06-04,1.1533929478535718,-5.293279602868706,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
96,2022-04-11-2022-05-16 報酬率:-4.59% 本金:6535331.102,,2015-06-05,1.1610100849353415,-4.667825742436937,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
97,2022-05-16-2022-06-11 報酬率:7.15% 本金:6990024.626999999,,2015-06-08,1.167645390199522,-4.12299147621934,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.15% 本金:5962672.827,,2015-06-09,1.128862808447683,-7.307483919220303,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:10.6% 本金:6571812.427,,2015-06-10,1.150989702013809,-5.490613505608055,3501,81.0,44.8,46.4,39.5,46.55,2015-08-17,2015-09-11,3.571428571428581
100,2022-08-15-2022-09-11 報酬率:-1.97% 本金:6445796.452,,2015-06-11,1.1584839751579767,-4.875248176241975,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
101,2022-09-11-2022-10-11 報酬率:-8.96% 本金:5896835.171999999,,2015-06-12,1.1660584080794534,-4.253300814593819,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
102,2022-10-11-2022-11-15 報酬率:10.16% 本金:6464073.051999999,,2015-06-15,1.1629669428188574,-4.507145383868815,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
103,2022-11-15-2022-12-11 報酬率:5.24% 本金:6789474.431999999,,2015-06-16,1.1583990341302728,-4.882222803732084,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
104,2022-12-11-2023-01-11 報酬率:-0.4% 本金:6764122.031999999,,2015-06-17,1.1611510186754666,-4.656253474420757,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
105,2023-01-11-2023-02-11 報酬率:5.89% 本金:7141031.966999998,,2015-06-18,1.1779158333395876,-3.279670916100641,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
106,2023-02-11-2023-03-11 報酬率:-1.18% 本金:7067772.256999998,,2015-06-22,1.2200389292000922,0.0,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
107,2023-03-11-2023-04-01 報酬率:2.88% 本金:7268272.096999998,,2015-06-23,1.2192046859225958,-0.06837841461693195,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:7354302.226999998,,2015-06-24,1.2299144131521793,0.0,8086,82.0,88.5,80.5,80.5,90.9,2015-09-11,2015-10-08,-9.039548022598876
109,2023-04-11-2023-05-16 報酬率:0.98% 本金:7423705.826999999,,2015-06-25,1.2221989909049404,-0.6273137516508043,1442,82.0,17.0,17.45,17.0,17.7,2015-09-11,2015-10-08,2.6470588235294024
110,2023-05-16-2023-06-11 報酬率:13.45% 本金:8353685.901999999,,2015-06-26,1.231018245531121,0.0,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
111,2023-06-11-2023-07-11 報酬率:2.02% 本金:8512308.421999998,,2015-06-29,1.2125975777132985,-1.4963765065785006,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
112,2023-07-11-2023-08-15 報酬率:-0.79% 本金:8449169.251999998,,2015-06-30,1.2087658469718137,-1.8076416527609274,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
113,2023-08-15-2023-09-11 報酬率:3.03% 本金:8697330.796999998,,2015-07-01,1.2242955019473263,-0.5461124242633897,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
114,2023-09-11-2023-10-04 報酬率:5.5% 本金:9155885.046999998,,2015-07-02,1.2398172830061411,0.0,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
115,win_rate:68.7%,,2015-07-03,1.2255455025653665,-1.151119655806887,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
116,sharpe_ratio:1.47,,2015-07-06,1.206368251317956,-2.6979000975919876,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
117,yearly_roi_fund:28.76%,,2015-07-07,1.199698508419054,-3.2358618594033994,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
118,yearly_roi_algo:31.17%,,2015-07-08,1.1561377283734842,-6.7493457124393474,2108,83.0,27.8,26.8,26.65,29.0,2015-10-12,2015-11-13,-3.597122302158273
119,,,2015-07-13,1.1619012251053165,-6.284479089685247,2538,83.0,16.35,16.5,16.35,17.5,2015-10-12,2015-11-13,0.917431192660545
120,,,2015-07-14,1.163028747705364,-6.1935364471279675,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
121,,,2015-07-15,1.1538329794875803,-6.935239950041483,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
122,,,2015-07-16,1.151887691811495,-7.092141108199934,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
123,,,2015-07-17,1.1507261348010478,-7.185828865772637,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
124,,,2015-07-20,1.1457136471213256,-7.590121316638343,2477,83.0,12.45,11.9,11.85,12.75,2015-11-16,2015-12-11,-4.417670682730912
125,,,2015-07-21,1.1290960554674256,-8.930447176075306,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
126,,,2015-07-22,1.1156814360964664,-10.012430751786816,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
127,,,2015-07-23,1.0916676415743443,-11.94931248841633,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
128,,,2015-07-24,1.0802556237495924,-12.869772138493285,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
129,,,2015-07-27,1.0223777950527029,-17.538026847490006,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
130,,,2015-07-28,1.0455331100156218,-15.670387536415475,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
131,,,2015-07-29,1.0378647269405785,-16.288896665151775,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
132,,,2015-07-30,1.0559465942341766,-14.830466657646502,9911,86.0,17.95,18.8,17.45,18.8,2015-12-11,2016-01-11,4.735376044568262
